key,press_time,release_time,platform_id,session_id,user_ids
Key.space,1.650983557268654e+18,1.650983557368842e+18,1,2,3
'd',1.650983558917423e+18,1.650983527814714e+18,1,2,3
'd',1.650983560983312e+18,1.650983531659581e+18,1,2,3
'e',1.65098356106756e+18,1.65098355659676e+18,1,2,3
'n',1.650983561181281e+18,1.650983561271533e+18,1,2,3
Key.space,1.650983561372591e+18,1.650983561476044e+18,1,2,3
'e',1.650983561973341e+18,1.650983556738988e+18,1,2,3
'=',1.650983565627144e+18,1.650983565678368e+18,1,2,3
'=',1.650983566223405e+18,1.650983566307132e+18,1,2,3
'e',1.650983568009896e+18,1.650983557895057e+18,1,2,3
'n',1.650983568105213e+18,1.650983568204483e+18,1,2,3
'd',1.650983568329136e+18,1.650983559081674e+18,1,2,3
Key.space,1.650983568434064e+18,1.650983568522313e+18,1,2,3
Key.space,1.650983569213622e+18,1.65098356932058e+18,1,2,3
Key.space,1.650983570137e+18,1.650983570238632e+18,1,2,3
Key.space,1.650983571792095e+18,1.650983571899644e+18,1,2,3
Key.space,1.650983573288814e+18,1.650983573409065e+18,1,2,3
'd',1.650983573975602e+18,1.650983561139117e+18,1,2,3
'e',1.65098357403602e+18,1.650983561222712e+18,1,2,3
'n',1.650983574121323e+18,1.650983574215778e+18,1,2,3
Key.space,1.650983574298797e+18,1.650983574389424e+18,1,2,3
'l',1.65098357458459e+18,1.650983538802054e+18,1,2,3
'l',1.650983574737879e+18,1.650983574655022e+18,1,2,3
'n',1.650983575013614e+18,1.650983575103933e+18,1,2,3
'g',1.650983575024996e+18,1.65098355726427e+18,1,2,3
Key.space,1.650983575164785e+18,1.650983575228715e+18,1,2,3
Key.space,1.650983576243792e+18,1.65098357634305e+18,1,2,3
'n',1.650983579020497e+18,1.650983579106722e+18,1,2,3
Key.space,1.650983581078458e+18,1.650983581170021e+18,1,2,3
'v',1.650983581457455e+18,1.650983581560261e+18,1,2,3
'e',1.650983581541016e+18,1.65098356210086e+18,1,2,3
Key.space,1.650983581680563e+18,1.65098358176536e+18,1,2,3
'n',1.650983585196806e+18,1.650983585320437e+18,1,2,3
'g',1.650983585356367e+18,1.650983575142102e+18,1,2,3
Key.space,1.650983585435988e+18,1.650983585483558e+18,1,2,3
'n',1.650983585640515e+18,1.650983585777694e+18,1,2,3
Key.space,1.650983585821006e+18,1.650983585916387e+18,1,2,3
'o',1.650983586511972e+18,1.650983535904799e+18,1,2,3
Key.space,1.650983586653096e+18,1.650983586760442e+18,1,2,3
'n',1.650983586845507e+18,1.65098358622722e+18,1,2,3
'd',1.650983586880622e+18,1.650983568464771e+18,1,2,3
Key.space,1.650983587012189e+18,1.6509835871337e+18,1,2,3
Key.space,1.650983589136095e+18,1.650983589227708e+18,1,2,3
'o',1.650983591230231e+18,1.650983539355771e+18,1,2,3
Key.space,1.650983591436952e+18,1.650983591605148e+18,1,2,3
'e',1.65098359281186e+18,1.650983568124609e+18,1,2,3
'r',1.650983592927923e+18,1.650983557863057e+18,1,2,3
'r',1.650983594089998e+18,1.650983581777726e+18,1,2,3
'o',1.650983594476117e+18,1.650983575929731e+18,1,2,3
't',1.650983595565807e+18,1.650983561436183e+18,1,2,3
'e',1.650983595761859e+18,1.650983574183232e+18,1,2,3
Key.space,1.650983596084945e+18,1.650983596224645e+18,1,2,3
Key.space,1.650983597705256e+18,1.650983597832109e+18,1,2,3
'p',1.650983598400977e+18,1.6509835314717e+18,1,2,3
'e',1.650983598508155e+18,1.650983581728286e+18,1,2,3
'r',1.650983598612571e+18,1.650983584482724e+18,1,2,3
Key.space,1.650983598712721e+18,1.650983598837965e+18,1,2,3
'r',1.650983604657619e+18,1.650983593108142e+18,1,2,3
'e',1.650983604744782e+18,1.650983593039973e+18,1,2,3
'm',1.650983604853575e+18,1.650983538417919e+18,1,2,3
'n',1.650983605121734e+18,1.650983586933599e+18,1,2,3
'd',1.650983605254725e+18,1.650983574131466e+18,1,2,3
'e',1.650983605357634e+18,1.650983595898211e+18,1,2,3
'd',1.650983605533511e+18,1.650983587020103e+18,1,2,3
Key.space,1.650983605960541e+18,1.650983606116814e+18,1,2,3
'm',1.65098360664961e+18,1.650983539398133e+18,1,2,3
'e',1.650983606717422e+18,1.650983598675433e+18,1,2,3
Key.space,1.650983606797326e+18,1.650983606933803e+18,1,2,3
'o',1.650983608310491e+18,1.650983580154746e+18,1,2,3
'n',1.650983608450517e+18,1.650983589558421e+18,1,2,3
Key.space,1.650983608655301e+18,1.650983608808192e+18,1,2,3
'f',1.650983609945573e+18,1.650983522922608e+18,1,2,3
Key.space,1.650983610033319e+18,1.650983610117354e+18,1,2,3
't',1.650983610188588e+18,1.6509835700661e+18,1,2,3
'h',1.650983610323267e+18,1.650983582033791e+18,1,2,3
'e',1.650983610430364e+18,1.650983604938122e+18,1,2,3
Key.space,1.650983610526122e+18,1.650983610678798e+18,1,2,3
't',1.650983611692536e+18,1.650983573194968e+18,1,2,3
'r',1.650983611805317e+18,1.650983594219274e+18,1,2,3
'e',1.650983611889437e+18,1.650983605521659e+18,1,2,3
Key.space,1.650983612690374e+18,1.65098361278247e+18,1,2,3
'o',1.650983612818022e+18,1.65098358133789e+18,1,2,3
'f',1.650983612870207e+18,1.650983527307474e+18,1,2,3
Key.space,1.650983612958238e+18,1.650983613062654e+18,1,2,3
't',1.650983613078597e+18,1.650983576258726e+18,1,2,3
'h',1.65098361314629e+18,1.650983585104691e+18,1,2,3
'e',1.650983613221578e+18,1.650983606812318e+18,1,2,3
Key.space,1.650983613285932e+18,1.650983613386446e+18,1,2,3
'l',1.650983613473911e+18,1.650983574800757e+18,1,2,3
'a',1.65098361350472e+18,1.650983523002624e+18,1,2,3
's',1.650983613569849e+18,1.65098353573051e+18,1,2,3
't',1.650983613754252e+18,1.650983578858117e+18,1,2,3
Key.space,1.650983613882128e+18,1.650983614018254e+18,1,2,3
'e',1.650983614238058e+18,1.650983610602225e+18,1,2,3
'l',1.650983614345144e+18,1.65098361355764e+18,1,2,3
'e',1.650983614446372e+18,1.650983611989587e+18,1,2,3
't',1.650983614675183e+18,1.650983581984067e+18,1,2,3
'o',1.650983615109198e+18,1.650983584605445e+18,1,2,3
'n',1.650983615212657e+18,1.650983605289088e+18,1,2,3
'.',1.650983615573217e+18,1.65098361567358e+18,1,2,3
Key.space,1.650983615743292e+18,1.650983615831325e+18,1,2,3
Key.space,1.650983616238451e+18,1.650983616338348e+18,1,2,3
'a',1.650983616331104e+18,1.650983536224246e+18,1,2,3
'm',1.650983616415211e+18,1.650983604964906e+18,1,2,3
Key.space,1.65098361656223e+18,1.650983616682405e+18,1,2,3
'r',1.650983616724681e+18,1.650983598785082e+18,1,2,3
'e',1.650983616783806e+18,1.650983613345383e+18,1,2,3
'a',1.650983617013135e+18,1.65098353852142e+18,1,2,3
'l',1.650983617055883e+18,1.650983614434201e+18,1,2,3
'l',1.650983617183856e+18,1.650983617112683e+18,1,2,3
Key.space,1.650983617554311e+18,1.650983617667347e+18,1,2,3
's',1.650983617810188e+18,1.650983558122576e+18,1,2,3
'a',1.65098361796624e+18,1.650983574681225e+18,1,2,3
'd',1.650983618110913e+18,1.650983605417301e+18,1,2,3
Key.space,1.650983618177685e+18,1.650983618274215e+18,1,2,3
'a',1.65098361830987e+18,1.650983584213087e+18,1,2,3
'n',1.650983618362543e+18,1.650983608578831e+18,1,2,3
'd',1.650983618458454e+18,1.650983605705642e+18,1,2,3
Key.space,1.650983618566032e+18,1.650983618674135e+18,1,2,3
'f',1.650983619725071e+18,1.650983531358212e+18,1,2,3
'r',1.650983619904253e+18,1.650983604845e+18,1,2,3
'u',1.650983620054853e+18,1.650983576123483e+18,1,2,3
's',1.650983620127308e+18,1.650983596123539e+18,1,2,3
't',1.650983620281888e+18,1.650983586525208e+18,1,2,3
'r',1.650983620555085e+18,1.650983611936701e+18,1,2,3
'a',1.650983620883111e+18,1.650983584838702e+18,1,2,3
't',1.650983621026145e+18,1.650983591306029e+18,1,2,3
'e',1.650983621109699e+18,1.650983614334093e+18,1,2,3
'd',1.650983621317017e+18,1.650983618242019e+18,1,2,3
Key.space,1.65098362139278e+18,1.650983621481e+18,1,2,3
'o',1.650983621549632e+18,1.650983585720119e+18,1,2,3
'v',1.650983621760962e+18,1.650983621867921e+18,1,2,3
'e',1.650983621824953e+18,1.65098361454572e+18,1,2,3
'r',1.650983621924678e+18,1.650983616840006e+18,1,2,3
Key.space,1.650983621975959e+18,1.650983622060892e+18,1,2,3
'h',1.650983622147139e+18,1.650983610399612e+18,1,2,3
't',1.650983622366944e+18,1.650983592819762e+18,1,2,3
'a',1.650983623094851e+18,1.650983586259392e+18,1,2,3
't',1.650983623318886e+18,1.650983594472189e+18,1,2,3
Key.space,1.650983623443719e+18,1.650983623559931e+18,1,2,3
's',1.650983623957938e+18,1.650983597730536e+18,1,2,3
Key.space,1.650983624029747e+18,1.650983624118114e+18,1,2,3
'h',1.650983624202996e+18,1.650983613217309e+18,1,2,3
'a',1.650983624257737e+18,1.650983586883856e+18,1,2,3
'p',1.650983624447875e+18,1.650983557791443e+18,1,2,3
'p',1.65098362457871e+18,1.650983578322784e+18,1,2,3
'e',1.650983624694536e+18,1.650983616872863e+18,1,2,3
'n',1.650983624775041e+18,1.650983615357233e+18,1,2,3
'n',1.650983624993898e+18,1.650983618472918e+18,1,2,3
'g',1.650983625070644e+18,1.650983585475394e+18,1,2,3
Key.space,1.650983625162593e+18,1.650983625262352e+18,1,2,3
'n',1.650983625402303e+18,1.650983624893827e+18,1,2,3
Key.space,1.650983625641548e+18,1.650983625725907e+18,1,2,3
Key.shift_r,1.650983625787844e+18,1.650983533397558e+18,1,2,3
'k',1.650983626232551e+18,1.650983626366023e+18,1,2,3
'r',1.650983626383356e+18,1.650983620020329e+18,1,2,3
'a',1.650983626594538e+18,1.650983589614453e+18,1,2,3
'n',1.650983626724813e+18,1.650983625081671e+18,1,2,3
Key.space,1.650983626896517e+18,1.65098362699337e+18,1,2,3
'e',1.650983627171484e+18,1.650983621230543e+18,1,2,3
'a',1.650983627388828e+18,1.650983596316641e+18,1,2,3
't',1.650983629214966e+18,1.650983595674898e+18,1,2,3
'e',1.650983629393586e+18,1.650983621979472e+18,1,2,3
'e',1.650983629589978e+18,1.650983624818653e+18,1,2,3
'n',1.650983629665461e+18,1.650983625569025e+18,1,2,3
Key.space,1.650983629805425e+18,1.650983629917903e+18,1,2,3
'h',1.650983645072942e+18,1.65098362223188e+18,1,2,3
Key.down,1.650983649154678e+18,1.650983649202646e+18,1,2,3
Key.right,1.650983649346669e+18,1.650983649567047e+18,1,2,3
Key.shift_r,1.650983649722148e+18,1.650983541255134e+18,1,2,3
Key.up,1.650983650581711e+18,1.650983650709105e+18,1,2,3
Key.right,1.650983650911756e+18,1.650983651035382e+18,1,2,3
Key.right,1.650983651109513e+18,1.650983651241625e+18,1,2,3
Key.right,1.650983651434882e+18,1.650983651494132e+18,1,2,3
Key.shift_r,1.650983652504806e+18,1.650983543138055e+18,1,2,3
Key.shift_r,1.650983653538662e+18,1.650983556450553e+18,1,2,3
"""comma""",1.650983656890659e+18,1.650983656986992e+18,1,2,3
Key.space,1.650983657083554e+18,1.650983657159061e+18,1,2,3
'u',1.650983657317059e+18,1.650983578609157e+18,1,2,3
't',1.65098365742428e+18,1.650983610320176e+18,1,2,3
Key.space,1.65098365748448e+18,1.650983657594012e+18,1,2,3
Key.shift_r,1.650983657632445e+18,1.650983557700756e+18,1,2,3
Key.space,1.650983657992502e+18,1.650983658096226e+18,1,2,3
'a',1.650983658057672e+18,1.650983597643528e+18,1,2,3
'm',1.650983658177584e+18,1.650983606724853e+18,1,2,3
Key.space,1.650983658315548e+18,1.650983658423757e+18,1,2,3
'a',1.65098365847048e+18,1.650983613697339e+18,1,2,3
'l',1.650983658551364e+18,1.650983617257886e+18,1,2,3
's',1.650983658638319e+18,1.650983598273441e+18,1,2,3
'o',1.650983658737889e+18,1.65098358659846e+18,1,2,3
Key.space,1.650983658864886e+18,1.650983658976472e+18,1,2,3
's',1.650983658965503e+18,1.650983611676718e+18,1,2,3
'a',1.650983659133737e+18,1.650983616483137e+18,1,2,3
'd',1.650983659524e+18,1.650983618600651e+18,1,2,3
'd',1.650983659663304e+18,1.650983621428645e+18,1,2,3
'e',1.650983659763428e+18,1.65098362727287e+18,1,2,3
'n',1.650983659886857e+18,1.650983626824142e+18,1,2,3
't',1.650983660028293e+18,1.650983611810217e+18,1,2,3
'e',1.650983661692458e+18,1.650983629505773e+18,1,2,3
'd',1.650983661792406e+18,1.65098365958271e+18,1,2,3
Key.space,1.650983661875376e+18,1.65098366198062e+18,1,2,3
't',1.650983662047475e+18,1.650983613180815e+18,1,2,3
'h',1.650983662156392e+18,1.650983624282813e+18,1,2,3
'a',1.650983662298462e+18,1.650983617134185e+18,1,2,3
't',1.650983662374686e+18,1.650983613838121e+18,1,2,3
Key.space,1.65098366249624e+18,1.650983662583653e+18,1,2,3
'm',1.650983662807429e+18,1.650983616503902e+18,1,2,3
'm',1.650983662971915e+18,1.650983658249593e+18,1,2,3
'g',1.65098366332662e+18,1.650983625201592e+18,1,2,3
'r',1.650983663685869e+18,1.650983620664145e+18,1,2,3
'a',1.650983663765216e+18,1.650983618098091e+18,1,2,3
'n',1.650983663893517e+18,1.650983629737395e+18,1,2,3
't',1.650983664098442e+18,1.650983614787366e+18,1,2,3
's',1.650983664145722e+18,1.650983612209426e+18,1,2,3
Key.space,1.650983664260517e+18,1.650983664373673e+18,1,2,3
'f',1.650983664370023e+18,1.650983610097212e+18,1,2,3
'r',1.650983664445072e+18,1.650983622056919e+18,1,2,3
'o',1.650983664509395e+18,1.6509835913703e+18,1,2,3
'm',1.650983664577561e+18,1.650983662899503e+18,1,2,3
Key.space,1.650983664735077e+18,1.650983664831479e+18,1,2,3
Key.shift_r,1.650983664901301e+18,1.650983561756525e+18,1,2,3
'x',1.650983665382306e+18,1.650983665527031e+18,1,2,3
'o',1.650983665918953e+18,1.650983594604182e+18,1,2,3
Key.space,1.650983666120334e+18,1.650983666232351e+18,1,2,3
'e',1.650983667937014e+18,1.650983629741164e+18,1,2,3
'x',1.650983668221645e+18,1.650983668377566e+18,1,2,3
'o',1.650983668662186e+18,1.650983608542422e+18,1,2,3
Key.space,1.650983669116986e+18,1.650983669213691e+18,1,2,3
'o',1.650983669320095e+18,1.650983612946687e+18,1,2,3
'r',1.650983669343036e+18,1.650983626483271e+18,1,2,3
Key.space,1.650983669455157e+18,1.650983669568193e+18,1,2,3
'o',1.650983669719019e+18,1.650983615247954e+18,1,2,3
'u',1.65098366987033e+18,1.650983598347367e+18,1,2,3
'u',1.650983671801308e+18,1.650983620134291e+18,1,2,3
'r',1.650983671889854e+18,1.650983663761501e+18,1,2,3
Key.space,1.650983671980009e+18,1.650983672100852e+18,1,2,3
'o',1.650983672243959e+18,1.650983621667578e+18,1,2,3
'u',1.650983672305056e+18,1.650983626135075e+18,1,2,3
'n',1.650983673289953e+18,1.650983659959636e+18,1,2,3
't',1.650983673403676e+18,1.650983620369571e+18,1,2,3
'r',1.650983673492062e+18,1.650983664573422e+18,1,2,3
'e',1.650983673744809e+18,1.650983659922772e+18,1,2,3
's',1.650983673968802e+18,1.650983612721035e+18,1,2,3
Key.space,1.65098367404924e+18,1.650983674177005e+18,1,2,3
'r',1.650983676861921e+18,1.650983669451757e+18,1,2,3
Key.space,1.650983676934031e+18,1.650983677037817e+18,1,2,3
'o',1.650983677124565e+18,1.650983658823036e+18,1,2,3
'u',1.650983677237092e+18,1.650983657463163e+18,1,2,3
'n',1.650983677430091e+18,1.650983663981633e+18,1,2,3
't',1.650983677510543e+18,1.650983621125862e+18,1,2,3
'r',1.650983677603177e+18,1.650983671990974e+18,1,2,3
'e',1.650983677834824e+18,1.650983661943026e+18,1,2,3
's',1.650983678015174e+18,1.650983613761401e+18,1,2,3
Key.space,1.650983678103819e+18,1.650983678240288e+18,1,2,3
'n',1.650983678872679e+18,1.650983673390245e+18,1,2,3
't',1.650983678996588e+18,1.650983622453947e+18,1,2,3
Key.space,1.650983679119851e+18,1.650983679163341e+18,1,2,3
Key.space,1.65098368020273e+18,1.650983680254947e+18,1,2,3
't',1.650983680336677e+18,1.650983623395016e+18,1,2,3
'h',1.650983680432697e+18,1.650983645156687e+18,1,2,3
'e',1.650983680548579e+18,1.650983665240216e+18,1,2,3
Key.space,1.650983680597303e+18,1.650983680676477e+18,1,2,3
Key.shift_r,1.650983680776633e+18,1.650983571704523e+18,1,2,3
'd',1.650983681252211e+18,1.650983659810667e+18,1,2,3
'd',1.650983681410657e+18,1.650983661951195e+18,1,2,3
'l',1.65098368149459e+18,1.650983658637668e+18,1,2,3
'e',1.650983681602512e+18,1.650983668052489e+18,1,2,3
Key.space,1.650983681617811e+18,1.650983681762816e+18,1,2,3
Key.shift_r,1.650983681916786e+18,1.650983573682757e+18,1,2,3
'a',1.650983682349305e+18,1.650983618414026e+18,1,2,3
's',1.650983682453606e+18,1.650983618013546e+18,1,2,3
't',1.650983682605531e+18,1.650983629304479e+18,1,2,3
Key.space,1.650983682778723e+18,1.650983682915793e+18,1,2,3
'a',1.650983683188626e+18,1.650983621015673e+18,1,2,3
'n',1.650983683682576e+18,1.65098367756198e+18,1,2,3
'd',1.650983683746026e+18,1.650983681331812e+18,1,2,3
Key.space,1.650983683838832e+18,1.650983683926707e+18,1,2,3
Key.shift_r,1.650983685607696e+18,1.650983577570987e+18,1,2,3
'f',1.650983686524449e+18,1.650983612988969e+18,1,2,3
'r',1.650983686640821e+18,1.650983673660329e+18,1,2,3
'a',1.650983690737339e+18,1.650983623239754e+18,1,2,3
's',1.650983690813261e+18,1.650983620267707e+18,1,2,3
Key.space,1.650983690885024e+18,1.650983691008234e+18,1,2,3
'e',1.65098369109757e+18,1.650983673877121e+18,1,2,3
'l',1.650983691287059e+18,1.650983681605113e+18,1,2,3
'l',1.650983691473411e+18,1.650983691395638e+18,1,2,3
Key.space,1.650983691654046e+18,1.650983691769942e+18,1,2,3
'a',1.650983691688908e+18,1.650983624378882e+18,1,2,3
's',1.650983691777667e+18,1.650983624085777e+18,1,2,3
Key.space,1.650983691885986e+18,1.650983691985233e+18,1,2,3
Key.shift_r,1.650983692082298e+18,1.650983578256519e+18,1,2,3
'f',1.650983692314494e+18,1.650983619907931e+18,1,2,3
'r',1.650983692434081e+18,1.650983676984505e+18,1,2,3
'a',1.650983692838088e+18,1.650983626747622e+18,1,2,3
Key.space,1.650983692967036e+18,1.650983693078465e+18,1,2,3
'a',1.650983693181259e+18,1.650983627508278e+18,1,2,3
'r',1.650983693359969e+18,1.650983677751727e+18,1,2,3
'e',1.650983693451432e+18,1.650983677934455e+18,1,2,3
't',1.650983695598102e+18,1.650983657543254e+18,1,2,3
'h',1.650983695782111e+18,1.650983662240683e+18,1,2,3
'a',1.650983695804814e+18,1.650983658184871e+18,1,2,3
't',1.650983695942011e+18,1.650983660140791e+18,1,2,3
Key.space,1.650983696070082e+18,1.65098369618215e+18,1,2,3
'a',1.650983696134186e+18,1.65098365868145e+18,1,2,3
'r',1.650983696300179e+18,1.650983686783767e+18,1,2,3
'e',1.650983696360162e+18,1.650983680705012e+18,1,2,3
Key.space,1.650983696459768e+18,1.650983696551631e+18,1,2,3
'a',1.650983696631252e+18,1.65098365932215e+18,1,2,3
'l',1.650983696762124e+18,1.650983691558422e+18,1,2,3
'l',1.650983696914348e+18,1.65098369683954e+18,1,2,3
'o',1.650983697098407e+18,1.650983664634129e+18,1,2,3
's',1.65098369718638e+18,1.650983658777226e+18,1,2,3
's',1.650983698483918e+18,1.650983659205296e+18,1,2,3
'o',1.650983698620008e+18,1.650983666040593e+18,1,2,3
Key.space,1.650983698744895e+18,1.650983698873235e+18,1,2,3
't',1.6509836997229e+18,1.650983662171466e+18,1,2,3
'r',1.650983699855316e+18,1.65098369252557e+18,1,2,3
'a',1.650983699959886e+18,1.650983662446339e+18,1,2,3
'v',1.65098370003251e+18,1.650983700139449e+18,1,2,3
'e',1.650983700153822e+18,1.650983681681579e+18,1,2,3
'l',1.650983700286e+18,1.650983696986581e+18,1,2,3
'n',1.650983700530689e+18,1.65098367901195e+18,1,2,3
'g',1.650983700596931e+18,1.650983663398681e+18,1,2,3
Key.space,1.65098370073194e+18,1.650983700822689e+18,1,2,3
't',1.650983700768873e+18,1.650983662442424e+18,1,2,3
'o',1.650983700895828e+18,1.650983668782481e+18,1,2,3
Key.space,1.650983701026736e+18,1.650983701194111e+18,1,2,3
'e',1.650983701227836e+18,1.650983691224806e+18,1,2,3
's',1.65098370142082e+18,1.650983664258218e+18,1,2,3
'a',1.65098370180826e+18,1.650983663916072e+18,1,2,3
'p',1.65098370265291e+18,1.650983584242639e+18,1,2,3
Key.space,1.650983702820711e+18,1.650983702948038e+18,1,2,3
'v',1.650983703010366e+18,1.650983703156485e+18,1,2,3
'o',1.650983703212597e+18,1.650983669382774e+18,1,2,3
'l',1.65098370344985e+18,1.650983700374184e+18,1,2,3
'e',1.650983703528973e+18,1.65098369362852e+18,1,2,3
'n',1.65098370366574e+18,1.650983683746771e+18,1,2,3
'e',1.650983703939988e+18,1.650983696482904e+18,1,2,3
Key.space,1.65098370401702e+18,1.650983704116942e+18,1,2,3
'a',1.65098370419651e+18,1.650983682557685e+18,1,2,3
'r',1.650983704829599e+18,1.650983693539973e+18,1,2,3
'e',1.650983704933956e+18,1.650983700289192e+18,1,2,3
Key.space,1.650983705048835e+18,1.650983705138153e+18,1,2,3
'n',1.650983705231658e+18,1.650983700659725e+18,1,2,3
'o',1.650983705323759e+18,1.650983669914312e+18,1,2,3
't',1.650983705359631e+18,1.650983664180907e+18,1,2,3
Key.space,1.650983705483229e+18,1.650983705600122e+18,1,2,3
'm',1.650983705961759e+18,1.650983663068435e+18,1,2,3
'e',1.65098370606599e+18,1.650983701328061e+18,1,2,3
't',1.650983706310865e+18,1.650983673572382e+18,1,2,3
Key.space,1.650983706453587e+18,1.650983706548565e+18,1,2,3
't',1.650983706786778e+18,1.650983677680771e+18,1,2,3
'h',1.650983706894456e+18,1.650983680513202e+18,1,2,3
Key.space,1.650983707056795e+18,1.650983707139275e+18,1,2,3
't',1.650983707076676e+18,1.650983679105058e+18,1,2,3
